,Région,Rayonnement solaire global (W/m2),Année,Heure,Saison,Energie (W.h-1.m2-1),mois,an,Tarif ≤ 9 kWc,Tarif ≤ 3 kWc
239,Nouvelle-Aquitaine,6.35,2020-01-30,00:00:00,Hiver,0.0,1,2020,15.75,18.53
240,Nouvelle-Aquitaine,6.41,2020-01-31,21:00:00,Hiver,0.30523809523809525,1,2020,15.75,18.53
241,Nouvelle-Aquitaine,0.0,2020-01-31,06:00:00,Hiver,0.0,1,2020,15.75,18.53
242,Nouvelle-Aquitaine,72.32,2020-01-31,09:00:00,Hiver,8.035555555555554,1,2020,15.75,18.53
243,Nouvelle-Aquitaine,11.32,2020-01-31,00:00:00,Hiver,0.0,1,2020,15.75,18.53
244,Nouvelle-Aquitaine,88.93,2020-01-31,18:00:00,Hiver,4.940555555555556,1,2020,15.75,18.53
245,Nouvelle-Aquitaine,0.0,2020-01-31,03:00:00,Hiver,0.0,1,2020,15.75,18.53
246,Nouvelle-Aquitaine,202.1,2020-01-31,15:00:00,Hiver,13.473333333333333,1,2020,15.75,18.53
247,Nouvelle-Aquitaine,176.12,2020-01-31,12:00:00,Hiver,14.676666666666668,1,2020,15.75,18.53
248,Nouvelle-Aquitaine,216.23,2020-02-01,12:00:00,Hiver,18.019166666666667,2,2020,15.75,18.53
249,Nouvelle-Aquitaine,0.0,2020-02-01,03:00:00,Hiver,0.0,2,2020,15.75,18.53
250,Nouvelle-Aquitaine,20.24,2020-02-01,09:00:00,Hiver,2.2488888888888887,2,2020,15.75,18.53
251,Nouvelle-Aquitaine,0.0,2020-02-01,06:00:00,Hiver,0.0,2,2020,15.75,18.53
252,Nouvelle-Aquitaine,49.78,2020-02-01,18:00:00,Hiver,2.7655555555555558,2,2020,15.75,18.53
253,Nouvelle-Aquitaine,6.4,2020-02-01,00:00:00,Hiver,0.0,2,2020,15.75,18.53
254,Nouvelle-Aquitaine,245.25,2020-02-01,15:00:00,Hiver,16.35,2,2020,15.75,18.53
255,Nouvelle-Aquitaine,0.01,2020-02-01,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
256,Nouvelle-Aquitaine,0.0,2020-02-02,00:00:00,Hiver,0.0,2,2020,15.75,18.53
257,Nouvelle-Aquitaine,214.39,2020-02-02,12:00:00,Hiver,17.86583333333333,2,2020,15.75,18.53
258,Nouvelle-Aquitaine,263.63,2020-02-02,15:00:00,Hiver,17.575333333333333,2,2020,15.75,18.53
259,Nouvelle-Aquitaine,64.39,2020-02-02,18:00:00,Hiver,3.5772222222222223,2,2020,15.75,18.53
260,Nouvelle-Aquitaine,0.02,2020-02-02,21:00:00,Hiver,0.0009523809523809524,2,2020,15.75,18.53
261,Nouvelle-Aquitaine,23.32,2020-02-02,09:00:00,Hiver,2.591111111111111,2,2020,15.75,18.53
262,Nouvelle-Aquitaine,0.0,2020-02-02,06:00:00,Hiver,0.0,2,2020,15.75,18.53
263,Nouvelle-Aquitaine,0.0,2020-02-02,03:00:00,Hiver,0.0,2,2020,15.75,18.53
264,Nouvelle-Aquitaine,408.71,2020-02-03,15:00:00,Hiver,27.247333333333334,2,2020,15.75,18.53
265,Nouvelle-Aquitaine,0.01,2020-02-03,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
266,Nouvelle-Aquitaine,364.51,2020-02-03,12:00:00,Hiver,30.375833333333333,2,2020,15.75,18.53
267,Nouvelle-Aquitaine,48.38,2020-02-03,09:00:00,Hiver,5.375555555555556,2,2020,15.75,18.53
268,Nouvelle-Aquitaine,0.0,2020-02-03,03:00:00,Hiver,0.0,2,2020,15.75,18.53
269,Nouvelle-Aquitaine,91.93,2020-02-03,18:00:00,Hiver,5.107222222222223,2,2020,15.75,18.53
270,Nouvelle-Aquitaine,0.0,2020-02-03,06:00:00,Hiver,0.0,2,2020,15.75,18.53
271,Nouvelle-Aquitaine,0.0,2020-02-03,00:00:00,Hiver,0.0,2,2020,15.75,18.53
272,Nouvelle-Aquitaine,0.02,2020-02-04,21:00:00,Hiver,0.0009523809523809524,2,2020,15.75,18.53
273,Nouvelle-Aquitaine,225.19,2020-02-04,12:00:00,Hiver,18.765833333333333,2,2020,15.75,18.53
274,Nouvelle-Aquitaine,0.0,2020-02-04,06:00:00,Hiver,0.0,2,2020,15.75,18.53
275,Nouvelle-Aquitaine,263.86,2020-02-04,15:00:00,Hiver,17.590666666666667,2,2020,15.75,18.53
276,Nouvelle-Aquitaine,0.0,2020-02-04,00:00:00,Hiver,0.0,2,2020,15.75,18.53
277,Nouvelle-Aquitaine,0.0,2020-02-04,03:00:00,Hiver,0.0,2,2020,15.75,18.53
278,Nouvelle-Aquitaine,29.36,2020-02-04,09:00:00,Hiver,3.2622222222222224,2,2020,15.75,18.53
279,Nouvelle-Aquitaine,64.53,2020-02-04,18:00:00,Hiver,3.585,2,2020,15.75,18.53
280,Nouvelle-Aquitaine,0.01,2020-02-05,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
281,Nouvelle-Aquitaine,401.68,2020-02-05,15:00:00,Hiver,26.778666666666666,2,2020,15.75,18.53
282,Nouvelle-Aquitaine,0.0,2020-02-05,00:00:00,Hiver,0.0,2,2020,15.75,18.53
283,Nouvelle-Aquitaine,0.0,2020-02-05,03:00:00,Hiver,0.0,2,2020,15.75,18.53
284,Nouvelle-Aquitaine,372.2,2020-02-05,12:00:00,Hiver,31.016666666666666,2,2020,15.75,18.53
285,Nouvelle-Aquitaine,0.0,2020-02-05,06:00:00,Hiver,0.0,2,2020,15.75,18.53
286,Nouvelle-Aquitaine,95.24,2020-02-05,18:00:00,Hiver,5.29111111111111,2,2020,15.75,18.53
287,Nouvelle-Aquitaine,52.9,2020-02-05,09:00:00,Hiver,5.877777777777777,2,2020,15.75,18.53
288,Nouvelle-Aquitaine,0.01,2020-02-06,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
289,Nouvelle-Aquitaine,442.58,2020-02-06,15:00:00,Hiver,29.505333333333333,2,2020,15.75,18.53
290,Nouvelle-Aquitaine,58.06,2020-02-06,09:00:00,Hiver,6.4511111111111115,2,2020,15.75,18.53
291,Nouvelle-Aquitaine,0.0,2020-02-06,00:00:00,Hiver,0.0,2,2020,15.75,18.53
292,Nouvelle-Aquitaine,104.24,2020-02-06,18:00:00,Hiver,5.79111111111111,2,2020,15.75,18.53
293,Nouvelle-Aquitaine,0.0,2020-02-06,03:00:00,Hiver,0.0,2,2020,15.75,18.53
294,Nouvelle-Aquitaine,400.41,2020-02-06,12:00:00,Hiver,33.3675,2,2020,15.75,18.53
295,Nouvelle-Aquitaine,0.0,2020-02-06,06:00:00,Hiver,0.0,2,2020,15.75,18.53
296,Nouvelle-Aquitaine,0.0,2020-02-07,06:00:00,Hiver,0.0,2,2020,15.75,18.53
297,Nouvelle-Aquitaine,0.0,2020-02-07,00:00:00,Hiver,0.0,2,2020,15.75,18.53
298,Nouvelle-Aquitaine,0.0,2020-02-07,03:00:00,Hiver,0.0,2,2020,15.75,18.53
299,Nouvelle-Aquitaine,80.49,2020-02-07,09:00:00,Hiver,8.943333333333333,2,2020,15.75,18.53
300,Nouvelle-Aquitaine,0.01,2020-02-07,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
301,Nouvelle-Aquitaine,121.93,2020-02-07,18:00:00,Hiver,6.773888888888889,2,2020,15.75,18.53
302,Nouvelle-Aquitaine,384.02,2020-02-07,15:00:00,Hiver,25.601333333333333,2,2020,15.75,18.53
303,Nouvelle-Aquitaine,353.39,2020-02-07,12:00:00,Hiver,29.449166666666667,2,2020,15.75,18.53
304,Nouvelle-Aquitaine,0.01,2020-02-08,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
305,Nouvelle-Aquitaine,270.25,2020-02-08,12:00:00,Hiver,22.520833333333332,2,2020,15.75,18.53
306,Nouvelle-Aquitaine,91.57,2020-02-08,09:00:00,Hiver,10.174444444444443,2,2020,15.75,18.53
307,Nouvelle-Aquitaine,0.0,2020-02-08,03:00:00,Hiver,0.0,2,2020,15.75,18.53
308,Nouvelle-Aquitaine,0.0,2020-02-08,00:00:00,Hiver,0.0,2,2020,15.75,18.53
309,Nouvelle-Aquitaine,101.1,2020-02-08,18:00:00,Hiver,5.616666666666666,2,2020,15.75,18.53
310,Nouvelle-Aquitaine,0.0,2020-02-08,06:00:00,Hiver,0.0,2,2020,15.75,18.53
311,Nouvelle-Aquitaine,247.68,2020-02-08,15:00:00,Hiver,16.512,2,2020,15.75,18.53
312,Nouvelle-Aquitaine,0.0,2020-02-09,03:00:00,Hiver,0.0,2,2020,15.75,18.53
313,Nouvelle-Aquitaine,0.01,2020-02-09,21:00:00,Hiver,0.0004761904761904762,2,2020,15.75,18.53
314,Nouvelle-Aquitaine,77.07,2020-02-09,09:00:00,Hiver,8.563333333333333,2,2020,15.75,18.53
315,Nouvelle-Aquitaine,0.0,2020-02-09,00:00:00,Hiver,0.0,2,2020,15.75,18.53
316,Nouvelle-Aquitaine,193.53,2020-02-09,12:00:00,Hiver,16.1275,2,2020,15.75,18.53
317,Nouvelle-Aquitaine,207.22,2020-02-09,15:00:00,Hiver,13.814666666666666,2,2020,15.75,18.53
318,Nouvelle-Aquitaine,0.0,2020-02-09,06:00:00,Hiver,0.0,2,2020,15.75,18.53
319,Nouvelle-Aquitaine,94.45,2020-02-09,18:00:00,Hiver,5.247222222222223,2,2020,15.75,18.53
320,Nouvelle-Aquitaine,196.76,2020-02-10,15:00:00,Hiver,13.117333333333333,2,2020,15.75,18.53
321,Nouvelle-Aquitaine,184.11,2020-02-10,12:00:00,Hiver,15.342500000000001,2,2020,15.75,18.53
322,Nouvelle-Aquitaine,0.0,2020-02-10,06:00:00,Hiver,0.0,2,2020,15.75,18.53
323,Nouvelle-Aquitaine,10.87,2020-02-10,21:00:00,Hiver,0.5176190476190475,2,2020,15.75,18.53
324,Nouvelle-Aquitaine,0.0,2020-02-10,00:00:00,Hiver,0.0,2,2020,15.75,18.53
325,Nouvelle-Aquitaine,97.25,2020-02-10,18:00:00,Hiver,5.402777777777778,2,2020,15.75,18.53
326,Nouvelle-Aquitaine,0.0,2020-02-10,03:00:00,Hiver,0.0,2,2020,15.75,18.53
327,Nouvelle-Aquitaine,77.51,2020-02-10,09:00:00,Hiver,8.612222222222222,2,2020,15.75,18.53
328,Nouvelle-Aquitaine,158.23,2020-02-11,12:00:00,Hiver,13.185833333333333,2,2020,15.75,18.53
329,Nouvelle-Aquitaine,10.86,2020-02-11,00:00:00,Hiver,0.0,2,2020,15.75,18.53
330,Nouvelle-Aquitaine,0.0,2020-02-11,06:00:00,Hiver,0.0,2,2020,15.75,18.53
331,Nouvelle-Aquitaine,0.0,2020-02-11,03:00:00,Hiver,0.0,2,2020,15.75,18.53
332,Nouvelle-Aquitaine,65.18,2020-02-11,09:00:00,Hiver,7.242222222222223,2,2020,15.75,18.53
333,Nouvelle-Aquitaine,159.95,2020-02-11,15:00:00,Hiver,10.663333333333332,2,2020,15.75,18.53
334,Nouvelle-Aquitaine,77.53,2020-02-11,18:00:00,Hiver,4.307222222222222,2,2020,15.75,18.53
335,Nouvelle-Aquitaine,6.1,2020-02-11,21:00:00,Hiver,0.29047619047619044,2,2020,15.75,18.53
336,Nouvelle-Aquitaine,0.0,2020-02-12,06:00:00,Hiver,0.0,2,2020,15.75,18.53
337,Nouvelle-Aquitaine,6.1,2020-02-12,00:00:00,Hiver,0.0,2,2020,15.75,18.53
338,Nouvelle-Aquitaine,0.0,2020-02-12,03:00:00,Hiver,0.0,2,2020,15.75,18.53
339,Nouvelle-Aquitaine,254.96,2020-02-12,15:00:00,Hiver,16.997333333333334,2,2020,15.75,18.53
340,Nouvelle-Aquitaine,231.79,2020-02-12,12:00:00,Hiver,19.315833333333334,2,2020,15.75,18.53
341,Nouvelle-Aquitaine,4.85,2020-02-12,21:00:00,Hiver,0.23095238095238094,2,2020,15.75,18.53
342,Nouvelle-Aquitaine,87.07,2020-02-12,09:00:00,Hiver,9.674444444444443,2,2020,15.75,18.53
343,Nouvelle-Aquitaine,120.02,2020-02-12,18:00:00,Hiver,6.667777777777777,2,2020,15.75,18.53
344,Nouvelle-Aquitaine,0.0,2020-02-13,06:00:00,Hiver,0.0,2,2020,15.75,18.53
345,Nouvelle-Aquitaine,111.34,2020-02-13,18:00:00,Hiver,6.185555555555556,2,2020,15.75,18.53
346,Nouvelle-Aquitaine,5.77,2020-02-13,21:00:00,Hiver,0.27476190476190476,2,2020,15.75,18.53
347,Nouvelle-Aquitaine,4.85,2020-02-13,00:00:00,Hiver,0.0,2,2020,15.75,18.53
348,Nouvelle-Aquitaine,95.88,2020-02-13,09:00:00,Hiver,10.653333333333332,2,2020,15.75,18.53
349,Nouvelle-Aquitaine,218.74,2020-02-13,12:00:00,Hiver,18.228333333333335,2,2020,15.75,18.53
350,Nouvelle-Aquitaine,220.27,2020-02-13,15:00:00,Hiver,14.684666666666667,2,2020,15.75,18.53
351,Nouvelle-Aquitaine,0.0,2020-02-13,03:00:00,Hiver,0.0,2,2020,15.75,18.53
352,Nouvelle-Aquitaine,0.0,2020-02-14,06:00:00,Hiver,0.0,2,2020,15.75,18.53
353,Nouvelle-Aquitaine,0.0,2020-02-14,03:00:00,Hiver,0.0,2,2020,15.75,18.53
354,Nouvelle-Aquitaine,275.97,2020-02-14,12:00:00,Hiver,22.997500000000002,2,2020,15.75,18.53
355,Nouvelle-Aquitaine,140.13,2020-02-14,18:00:00,Hiver,7.785,2,2020,15.75,18.53
356,Nouvelle-Aquitaine,102.67,2020-02-14,09:00:00,Hiver,11.407777777777778,2,2020,15.75,18.53
357,Nouvelle-Aquitaine,12.85,2020-02-14,21:00:00,Hiver,0.6119047619047618,2,2020,15.75,18.53
358,Nouvelle-Aquitaine,293.32,2020-02-14,15:00:00,Hiver,19.554666666666666,2,2020,15.75,18.53
359,Nouvelle-Aquitaine,5.76,2020-02-14,00:00:00,Hiver,0.0,2,2020,15.75,18.53
360,Nouvelle-Aquitaine,13.72,2020-02-15,21:00:00,Hiver,0.6533333333333333,2,2020,15.75,18.53
361,Nouvelle-Aquitaine,149.66,2020-02-15,09:00:00,Hiver,16.628888888888888,2,2020,15.75,18.53
362,Nouvelle-Aquitaine,0.0,2020-02-15,03:00:00,Hiver,0.0,2,2020,15.75,18.53
363,Nouvelle-Aquitaine,170.04,2020-02-15,18:00:00,Hiver,9.446666666666665,2,2020,15.75,18.53
364,Nouvelle-Aquitaine,366.99,2020-02-15,12:00:00,Hiver,30.5825,2,2020,15.75,18.53
365,Nouvelle-Aquitaine,0.0,2020-02-15,06:00:00,Hiver,0.0,2,2020,15.75,18.53
366,Nouvelle-Aquitaine,382.19,2020-02-15,15:00:00,Hiver,25.479333333333333,2,2020,15.75,18.53
367,Nouvelle-Aquitaine,12.85,2020-02-15,00:00:00,Hiver,0.0,2,2020,15.75,18.53
368,Nouvelle-Aquitaine,159.39,2020-02-16,18:00:00,Hiver,8.854999999999999,2,2020,15.75,18.53
369,Nouvelle-Aquitaine,13.72,2020-02-16,00:00:00,Hiver,0.0,2,2020,15.75,18.53
370,Nouvelle-Aquitaine,123.97,2020-02-16,09:00:00,Hiver,13.774444444444445,2,2020,15.75,18.53
371,Nouvelle-Aquitaine,329.07,2020-02-16,12:00:00,Hiver,27.4225,2,2020,15.75,18.53
372,Nouvelle-Aquitaine,15.28,2020-02-16,21:00:00,Hiver,0.7276190476190476,2,2020,15.75,18.53
373,Nouvelle-Aquitaine,0.0,2020-02-16,03:00:00,Hiver,0.0,2,2020,15.75,18.53
374,Nouvelle-Aquitaine,358.8,2020-02-16,15:00:00,Hiver,23.92,2,2020,15.75,18.53
375,Nouvelle-Aquitaine,0.0,2020-02-16,06:00:00,Hiver,0.0,2,2020,15.75,18.53
376,Nouvelle-Aquitaine,120.59,2020-02-17,18:00:00,Hiver,6.6994444444444445,2,2020,15.75,18.53
377,Nouvelle-Aquitaine,183.54,2020-02-17,15:00:00,Hiver,12.235999999999999,2,2020,15.75,18.53
378,Nouvelle-Aquitaine,94.34,2020-02-17,09:00:00,Hiver,10.482222222222223,2,2020,15.75,18.53
379,Nouvelle-Aquitaine,15.29,2020-02-17,00:00:00,Hiver,0.0,2,2020,15.75,18.53
380,Nouvelle-Aquitaine,148.33,2020-02-17,12:00:00,Hiver,12.360833333333334,2,2020,15.75,18.53
381,Nouvelle-Aquitaine,0.0,2020-02-17,06:00:00,Hiver,0.0,2,2020,15.75,18.53
382,Nouvelle-Aquitaine,13.7,2020-02-17,21:00:00,Hiver,0.6523809523809524,2,2020,15.75,18.53
383,Nouvelle-Aquitaine,0.0,2020-02-17,03:00:00,Hiver,0.0,2,2020,15.75,18.53
384,Nouvelle-Aquitaine,277.11,2020-02-18,12:00:00,Hiver,23.0925,2,2020,15.75,18.53
385,Nouvelle-Aquitaine,122.47,2020-02-18,18:00:00,Hiver,6.803888888888888,2,2020,15.75,18.53
386,Nouvelle-Aquitaine,13.71,2020-02-18,00:00:00,Hiver,0.0,2,2020,15.75,18.53
387,Nouvelle-Aquitaine,111.98,2020-02-18,09:00:00,Hiver,12.442222222222222,2,2020,15.75,18.53
388,Nouvelle-Aquitaine,0.0,2020-02-18,06:00:00,Hiver,0.0,2,2020,15.75,18.53
389,Nouvelle-Aquitaine,0.0,2020-02-18,03:00:00,Hiver,0.0,2,2020,15.75,18.53
390,Nouvelle-Aquitaine,261.7,2020-02-18,15:00:00,Hiver,17.446666666666665,2,2020,15.75,18.53
391,Nouvelle-Aquitaine,9.41,2020-02-18,21:00:00,Hiver,0.4480952380952381,2,2020,15.75,18.53
392,Nouvelle-Aquitaine,9.42,2020-02-19,00:00:00,Hiver,0.0,2,2020,15.75,18.53
393,Nouvelle-Aquitaine,0.0,2020-02-19,06:00:00,Hiver,0.0,2,2020,15.75,18.53
394,Nouvelle-Aquitaine,0.0,2020-02-19,03:00:00,Hiver,0.0,2,2020,15.75,18.53
395,Nouvelle-Aquitaine,261.28,2020-02-19,12:00:00,Hiver,21.77333333333333,2,2020,15.75,18.53
396,Nouvelle-Aquitaine,103.79,2020-02-19,09:00:00,Hiver,11.532222222222224,2,2020,15.75,18.53
397,Nouvelle-Aquitaine,268.07,2020-02-19,15:00:00,Hiver,17.871333333333332,2,2020,15.75,18.53
398,Nouvelle-Aquitaine,136.27,2020-02-19,18:00:00,Hiver,7.570555555555556,2,2020,15.75,18.53
399,Nouvelle-Aquitaine,5.99,2020-02-19,21:00:00,Hiver,0.28523809523809524,2,2020,15.75,18.53
400,Nouvelle-Aquitaine,9.81,2020-02-20,21:00:00,Hiver,0.4671428571428572,2,2020,15.75,18.53
401,Nouvelle-Aquitaine,157.72,2020-02-20,09:00:00,Hiver,17.524444444444445,2,2020,15.75,18.53
402,Nouvelle-Aquitaine,0.0,2020-02-20,03:00:00,Hiver,0.0,2,2020,15.75,18.53
403,Nouvelle-Aquitaine,191.26,2020-02-20,18:00:00,Hiver,10.625555555555556,2,2020,15.75,18.53
404,Nouvelle-Aquitaine,5.99,2020-02-20,00:00:00,Hiver,0.0,2,2020,15.75,18.53
405,Nouvelle-Aquitaine,384.99,2020-02-20,12:00:00,Hiver,32.0825,2,2020,15.75,18.53
406,Nouvelle-Aquitaine,408.08,2020-02-20,15:00:00,Hiver,27.205333333333332,2,2020,15.75,18.53
407,Nouvelle-Aquitaine,0.0,2020-02-20,06:00:00,Hiver,0.0,2,2020,15.75,18.53
408,Nouvelle-Aquitaine,9.81,2020-02-21,00:00:00,Hiver,0.0,2,2020,15.75,18.53
409,Nouvelle-Aquitaine,328.62,2020-02-21,12:00:00,Hiver,27.385,2,2020,15.75,18.53
410,Nouvelle-Aquitaine,0.0,2020-02-21,03:00:00,Hiver,0.0,2,2020,15.75,18.53
411,Nouvelle-Aquitaine,10.38,2020-02-21,21:00:00,Hiver,0.49428571428571433,2,2020,15.75,18.53
412,Nouvelle-Aquitaine,129.66,2020-02-21,09:00:00,Hiver,14.406666666666666,2,2020,15.75,18.53
413,Nouvelle-Aquitaine,0.0,2020-02-21,06:00:00,Hiver,0.0,2,2020,15.75,18.53
414,Nouvelle-Aquitaine,372.38,2020-02-21,15:00:00,Hiver,24.825333333333333,2,2020,15.75,18.53
415,Nouvelle-Aquitaine,178.72,2020-02-21,18:00:00,Hiver,9.928888888888888,2,2020,15.75,18.53
416,Nouvelle-Aquitaine,395.15,2020-02-22,12:00:00,Hiver,32.92916666666667,2,2020,15.75,18.53
417,Nouvelle-Aquitaine,0.0,2020-02-22,06:00:00,Hiver,0.0,2,2020,15.75,18.53
418,Nouvelle-Aquitaine,203.06,2020-02-22,18:00:00,Hiver,11.28111111111111,2,2020,15.75,18.53
419,Nouvelle-Aquitaine,10.38,2020-02-22,00:00:00,Hiver,0.0,2,2020,15.75,18.53
420,Nouvelle-Aquitaine,419.05,2020-02-22,15:00:00,Hiver,27.936666666666667,2,2020,15.75,18.53
421,Nouvelle-Aquitaine,17.24,2020-02-22,21:00:00,Hiver,0.8209523809523809,2,2020,15.75,18.53
422,Nouvelle-Aquitaine,167.27,2020-02-22,09:00:00,Hiver,18.58555555555556,2,2020,15.75,18.53
423,Nouvelle-Aquitaine,0.0,2020-02-22,03:00:00,Hiver,0.0,2,2020,15.75,18.53
424,Nouvelle-Aquitaine,365.85,2020-02-23,12:00:00,Hiver,30.4875,2,2020,15.75,18.53
425,Nouvelle-Aquitaine,187.28,2020-02-23,18:00:00,Hiver,10.404444444444444,2,2020,15.75,18.53
426,Nouvelle-Aquitaine,0.0,2020-02-23,03:00:00,Hiver,0.0,2,2020,15.75,18.53
427,Nouvelle-Aquitaine,17.09,2020-02-23,21:00:00,Hiver,0.8138095238095238,2,2020,15.75,18.53
428,Nouvelle-Aquitaine,0.0,2020-02-23,06:00:00,Hiver,0.0,2,2020,15.75,18.53
429,Nouvelle-Aquitaine,401.2,2020-02-23,15:00:00,Hiver,26.746666666666666,2,2020,15.75,18.53
430,Nouvelle-Aquitaine,146.62,2020-02-23,09:00:00,Hiver,16.29111111111111,2,2020,15.75,18.53
431,Nouvelle-Aquitaine,17.24,2020-02-23,00:00:00,Hiver,0.0,2,2020,15.75,18.53
432,Nouvelle-Aquitaine,11.21,2020-02-24,21:00:00,Hiver,0.5338095238095238,2,2020,15.75,18.53
433,Nouvelle-Aquitaine,17.09,2020-02-24,00:00:00,Hiver,0.0,2,2020,15.75,18.53
434,Nouvelle-Aquitaine,420.69,2020-02-24,15:00:00,Hiver,28.046,2,2020,15.75,18.53
435,Nouvelle-Aquitaine,136.96,2020-02-24,09:00:00,Hiver,15.217777777777778,2,2020,15.75,18.53
436,Nouvelle-Aquitaine,343.09,2020-02-24,12:00:00,Hiver,28.590833333333332,2,2020,15.75,18.53
437,Nouvelle-Aquitaine,0.0,2020-02-24,03:00:00,Hiver,0.0,2,2020,15.75,18.53
438,Nouvelle-Aquitaine,0.0,2020-02-24,06:00:00,Hiver,0.0,2,2020,15.75,18.53
439,Nouvelle-Aquitaine,207.57,2020-02-24,18:00:00,Hiver,11.531666666666666,2,2020,15.75,18.53
440,Nouvelle-Aquitaine,146.46,2020-02-25,15:00:00,Hiver,9.764000000000001,2,2020,15.75,18.53
441,Nouvelle-Aquitaine,56.99,2020-02-25,09:00:00,Hiver,6.332222222222223,2,2020,15.75,18.53
442,Nouvelle-Aquitaine,85.93,2020-02-25,18:00:00,Hiver,4.773888888888889,2,2020,15.75,18.53
443,Nouvelle-Aquitaine,0.0,2020-02-25,03:00:00,Hiver,0.0,2,2020,15.75,18.53
444,Nouvelle-Aquitaine,0.0,2020-02-25,06:00:00,Hiver,0.0,2,2020,15.75,18.53
445,Nouvelle-Aquitaine,11.21,2020-02-25,00:00:00,Hiver,0.0,2,2020,15.75,18.53
446,Nouvelle-Aquitaine,7.08,2020-02-25,21:00:00,Hiver,0.33714285714285713,2,2020,15.75,18.53
447,Nouvelle-Aquitaine,123.09,2020-02-25,12:00:00,Hiver,10.2575,2,2020,15.75,18.53
448,Nouvelle-Aquitaine,11.37,2020-02-26,21:00:00,Hiver,0.5414285714285714,2,2020,15.75,18.53
449,Nouvelle-Aquitaine,7.08,2020-02-26,00:00:00,Hiver,0.0,2,2020,15.75,18.53
450,Nouvelle-Aquitaine,287.76,2020-02-26,12:00:00,Hiver,23.98,2,2020,15.75,18.53
451,Nouvelle-Aquitaine,0.0,2020-02-26,03:00:00,Hiver,0.0,2,2020,15.75,18.53
452,Nouvelle-Aquitaine,0.0,2020-02-26,06:00:00,Hiver,0.0,2,2020,15.75,18.53
453,Nouvelle-Aquitaine,147.07,2020-02-26,18:00:00,Hiver,8.170555555555556,2,2020,15.75,18.53
454,Nouvelle-Aquitaine,308.51,2020-02-26,15:00:00,Hiver,20.567333333333334,2,2020,15.75,18.53
455,Nouvelle-Aquitaine,123.72,2020-02-26,09:00:00,Hiver,13.746666666666666,2,2020,15.75,18.53
456,Nouvelle-Aquitaine,0.0,2020-02-27,06:00:00,Hiver,0.0,2,2020,15.75,18.53
457,Nouvelle-Aquitaine,161.74,2020-02-27,15:00:00,Hiver,10.782666666666668,2,2020,15.75,18.53
458,Nouvelle-Aquitaine,0.0,2020-02-27,03:00:00,Hiver,0.0,2,2020,15.75,18.53
459,Nouvelle-Aquitaine,9.23,2020-02-27,21:00:00,Hiver,0.43952380952380954,2,2020,15.75,18.53
460,Nouvelle-Aquitaine,90.62,2020-02-27,09:00:00,Hiver,10.068888888888889,2,2020,15.75,18.53
461,Nouvelle-Aquitaine,11.37,2020-02-27,00:00:00,Hiver,0.0,2,2020,15.75,18.53
462,Nouvelle-Aquitaine,107.82,2020-02-27,18:00:00,Hiver,5.989999999999999,2,2020,15.75,18.53
463,Nouvelle-Aquitaine,147.41,2020-02-27,12:00:00,Hiver,12.284166666666666,2,2020,15.75,18.53
464,Nouvelle-Aquitaine,158.57,2020-02-28,18:00:00,Hiver,8.809444444444445,2,2020,15.75,18.53
465,Nouvelle-Aquitaine,118.39,2020-02-28,09:00:00,Hiver,13.154444444444444,2,2020,15.75,18.53
466,Nouvelle-Aquitaine,9.23,2020-02-28,00:00:00,Hiver,0.0,2,2020,15.75,18.53
467,Nouvelle-Aquitaine,0.0,2020-02-28,06:00:00,Hiver,0.0,2,2020,15.75,18.53
468,Nouvelle-Aquitaine,12.08,2020-02-28,21:00:00,Hiver,0.5752380952380952,2,2020,15.75,18.53
469,Nouvelle-Aquitaine,0.0,2020-02-28,03:00:00,Hiver,0.0,2,2020,15.75,18.53
470,Nouvelle-Aquitaine,285.89,2020-02-28,15:00:00,Hiver,19.05933333333333,2,2020,15.75,18.53
471,Nouvelle-Aquitaine,244.56,2020-02-28,12:00:00,Hiver,20.38,2,2020,15.75,18.53
472,Nouvelle-Aquitaine,80.84,2020-02-29,09:00:00,Hiver,8.982222222222223,2,2020,15.75,18.53
473,Nouvelle-Aquitaine,106.04,2020-02-29,18:00:00,Hiver,5.891111111111112,2,2020,15.75,18.53
474,Nouvelle-Aquitaine,6.1,2020-02-29,21:00:00,Hiver,0.29047619047619044,2,2020,15.75,18.53
475,Nouvelle-Aquitaine,0.0,2020-02-29,06:00:00,Hiver,0.0,2,2020,15.75,18.53
476,Nouvelle-Aquitaine,12.08,2020-02-29,00:00:00,Hiver,0.0,2,2020,15.75,18.53
477,Nouvelle-Aquitaine,0.0,2020-02-29,03:00:00,Hiver,0.0,2,2020,15.75,18.53
478,Nouvelle-Aquitaine,164.45,2020-02-29,12:00:00,Hiver,13.704166666666666,2,2020,15.75,18.53
479,Nouvelle-Aquitaine,184.61,2020-02-29,15:00:00,Hiver,12.307333333333334,2,2020,15.75,18.53
480,Nouvelle-Aquitaine,5.8,2020-06-01,00:00:00,Ete,0.0,6,2020,15.75,18.53
